epoch,train_loss,train_acc,test_loss,test_acc,grad_norm_mean,dynamics_json
1,2.2680726051330566,0.119140625,2.1846006755828857,0.179,0.43006516993045807,"{""dendritic_activation_mean"": 0.7270278334617615, ""dendritic_activation_std"": 0.8863217234611511, ""soma_v_mean"": 0.03857158496975899, ""soma_v_std"": 0.5659487843513489, ""threshold_mean"": 0.5163161158561707, ""threshold_std"": 0.023837998509407043, ""activation_rate"": 0.22803166508674622, ""adaptation_mean"": 0.16515105962753296, ""dead_neuron_ratio"": 0.0, ""saturated_neuron_ratio"": 0.0, ""positive_weight_ratio"": 0.5118408203125, ""negative_weight_ratio"": 0.4881591796875}"
