epoch,train_loss,train_acc,test_loss,test_acc,grad_norm_mean,dynamics_json
1,2.268321394920349,0.123046875,2.18617370300293,0.1797,0.42764001339673996,"{""dendritic_activation_mean"": 0.726830244064331, ""dendritic_activation_std"": 0.8860589265823364, ""soma_v_mean"": 0.03997631371021271, ""soma_v_std"": 0.562264621257782, ""threshold_mean"": 0.5164898633956909, ""threshold_std"": 0.023409638553857803, ""activation_rate"": 0.22799938917160034, ""adaptation_mean"": 0.1648993194103241, ""dead_neuron_ratio"": 0.0, ""saturated_neuron_ratio"": 0.0, ""positive_weight_ratio"": 0.51214599609375, ""negative_weight_ratio"": 0.48785400390625}"
