epoch,train_loss,train_acc,test_loss,test_acc,grad_norm_mean,dynamics_json
1,2.1707721948623657,0.32421875,1.820322416114807,0.5537,1.062706634402275,"{""membrane_abs_mean"": [0.5228899121284485, 0.6580902338027954, 0.7474144101142883, 0.7803250551223755], ""membrane_mean"": [-0.25808948278427124, -0.45448508858680725, -0.6001284718513489, -0.6716434359550476], ""state_change"": [0.2576844096183777, 0.21618859469890594, 0.15762992203235626, 0.09420408308506012], ""activation_rate"": [0.9943000674247742, 0.9472456574440002, 0.8724290132522583, 0.811922013759613], ""release_abs_mean"": [0.07628601044416428, 0.06703558564186096, 0.051213089376688004, 0.03819587826728821], ""threshold_mean"": 0.5002704858779907, ""strength_abs_mean"": 0.48144182562828064, ""positive_strength_ratio"": 0.5, ""negative_strength_ratio"": 0.5, ""decay_mean"": 0.8001704812049866, ""dead_ratio"": 0.00011957908282056451, ""saturated_ratio"": 0.0}"
