epoch,train_loss,train_acc,test_loss,test_acc,grad_norm_mean,dynamics_json
1,2.2501368522644043,0.20703125,2.1670058586120606,0.3767,0.7404724955558777,"{""state_abs_mean"": [0.13278280198574066], ""state_variance"": [0.028004290536046028], ""state_change"": [0.06439237296581268], ""activation_mean"": [0.14546158909797668], ""dead_ratio"": 0.0005580356810241938, ""saturated_ratio"": 0.0, ""decay"": 0.8000174164772034}"
