epoch,train_loss,train_acc,test_loss,test_acc,grad_norm_mean,dynamics_json
1,2.6757439374923706,0.16796875,1.9170010858535766,0.2371,10.462997674942017,"{""membrane_mean"": [-0.09176147729158401, 0.22786134481430054, 0.8156421780586243, 1.8775274753570557], ""membrane_abs_mean"": [0.35616761445999146, 0.46809571981430054, 0.9137386083602905, 1.9101955890655518], ""state_change"": [0.21417607367038727, 0.31962379813194275, 0.5877808928489685, 1.0618852376937866], ""activation_rate"": [0.02774234674870968, 0.07320232689380646, 0.19692681729793549, 0.44122686982154846], ""release_abs_mean"": [0.032524630427360535, 0.06042523309588432, 0.12424550205469131, 0.23653922975063324], ""excitation_mean"": [0.16183200478553772, 0.3218691945075989, 0.6876159310340881, 1.3541088104248047], ""inhibition_mean"": [0.00889259297400713, 0.020598644390702248, 0.05426274985074997, 0.129095196723938], ""inhibition_gate_mean"": [0.34728705883026123, 0.37493976950645447, 0.43836942315101624, 0.5506446957588196], ""threshold_mean"": 0.4999999701976776, ""effective_threshold_mean"": [0.4999999403953552, 0.532524585723877, 0.5864449143409729, 0.6934013962745667], ""decay_mean"": 0.800000011920929, ""refractory_mean"": [0.06504927575588226, 0.17288990318775177, 0.38680294156074524, 0.7825208306312561], ""rho"": 0.15000000596046448, ""beta"": 1.0, ""gamma"": 0.4999999701976776, ""dead_ratio"": 3.98596930608619e-05, ""saturated_ratio"": 0.0}"
