epoch,train_loss,train_acc,test_loss,test_acc,grad_norm_mean,dynamics_json
1,2.268296778202057,0.12109375,2.1860118713378904,0.1794,0.4291059076786041,"{""dendritic_activation_mean"": 0.7268450260162354, ""dendritic_activation_std"": 0.8860784769058228, ""soma_v_mean"": 0.03987572342157364, ""soma_v_std"": 0.562614381313324, ""threshold_mean"": 0.5164721012115479, ""threshold_std"": 0.02344079315662384, ""activation_rate"": 0.22801589965820312, ""adaptation_mean"": 0.16493044793605804, ""dead_neuron_ratio"": 0.0, ""saturated_neuron_ratio"": 0.0, ""positive_weight_ratio"": 0.51214599609375, ""negative_weight_ratio"": 0.48785400390625}"
